n_estimators,learning_rate,accuracy,precision,recall,f1_score,roc_auc_score
5,1.25,0.7355371900826446,0.6621621621621622,0.875,0.7538461538461538,0.7451923076923077
5,1.5,0.8429752066115702,0.8032786885245902,0.875,0.8376068376068376,0.8451923076923077
5,1.75,0.768595041322314,0.7916666666666666,0.6785714285714286,0.7307692307692307,0.7623626373626374
5,2,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671
10,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.02,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.03,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.04,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
10,0.05,0.8099173553719008,0.8367346938775511,0.7321428571428571,0.7809523809523811,0.8045329670329671
10,0.075,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023
10,0.1,0.8264462809917356,0.8181818181818182,0.8035714285714286,0.8108108108108109,0.8248626373626373
10,0.2,0.8429752066115702,0.8627450980392157,0.7857142857142857,0.8224299065420562,0.8390109890109888
10,0.3,0.859504132231405,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317
10,0.4,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
10,0.5,0.8429752066115702,0.8775510204081632,0.7678571428571429,0.819047619047619,0.8377747252747252
10,0.6,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
10,0.7,0.8429752066115702,0.8627450980392157,0.7857142857142857,0.8224299065420562,0.8390109890109888
10,0.8,0.8181818181818182,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8171703296703297
10,0.9,0.8099173553719008,0.7894736842105263,0.8035714285714286,0.7964601769911505,0.809478021978022
10,1,0.8099173553719008,0.7894736842105263,0.8035714285714286,0.7964601769911505,0.809478021978022
10,1.25,0.8099173553719008,0.7704918032786885,0.8392857142857143,0.8034188034188035,0.8119505494505495
10,1.5,0.8016528925619835,0.7666666666666667,0.8214285714285714,0.793103448275862,0.8030219780219781
10,1.75,0.8264462809917356,0.7692307692307693,0.8928571428571429,0.8264462809917357,0.8310439560439559
10,2,0.19008264462809918,0.20833333333333334,0.26785714285714285,0.23437500000000003,0.19546703296703297
20,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.02,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
20,0.03,0.8099173553719008,0.8235294117647058,0.75,0.7850467289719627,0.8057692307692308
20,0.04,0.8099173553719008,0.8113207547169812,0.7678571428571429,0.7889908256880735,0.8070054945054945
20,0.05,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
20,0.075,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
20,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
20,0.2,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
20,0.3,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
20,0.4,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
20,0.5,0.9008264462809917,0.8793103448275862,0.9107142857142857,0.8947368421052632,0.9015109890109889
20,0.6,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099
20,0.7,0.9090909090909091,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9092032967032966
20,0.8,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
20,0.9,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165
20,1,0.8760330578512396,0.8360655737704918,0.9107142857142857,0.8717948717948717,0.8784340659340658
20,1.25,0.8099173553719008,0.7894736842105263,0.8035714285714286,0.7964601769911505,0.809478021978022
20,1.5,0.8347107438016529,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8337912087912087
20,1.75,0.8264462809917356,0.8181818181818182,0.8035714285714286,0.8108108108108109,0.8248626373626373
20,2,0.19008264462809918,0.20833333333333334,0.26785714285714285,0.23437500000000003,0.19546703296703297
30,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
30,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
30,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
30,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
30,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
30,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
30,0.02,0.8099173553719008,0.8235294117647058,0.75,0.7850467289719627,0.8057692307692308
30,0.03,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
30,0.04,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165
30,0.05,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
30,0.075,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165
30,0.1,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
30,0.2,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
30,0.3,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
30,0.4,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
30,0.5,0.9008264462809917,0.8793103448275862,0.9107142857142857,0.8947368421052632,0.9015109890109889
30,0.6,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099
30,0.7,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
30,0.8,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
30,0.9,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
30,1,0.8429752066115702,0.8032786885245902,0.875,0.8376068376068376,0.8451923076923077
30,1.25,0.8264462809917356,0.8181818181818182,0.8035714285714286,0.8108108108108109,0.8248626373626373
30,1.5,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
30,1.75,0.8429752066115702,0.8245614035087719,0.8392857142857143,0.8318584070796461,0.8427197802197802
30,2,0.19008264462809918,0.20833333333333334,0.26785714285714285,0.23437500000000003,0.19546703296703297
40,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
40,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
40,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
40,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
40,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
40,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
40,0.02,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023
40,0.03,0.8347107438016529,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8337912087912087
40,0.04,0.859504132231405,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317
40,0.05,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
40,0.075,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
40,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
40,0.2,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
40,0.3,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
40,0.4,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
40,0.5,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
40,0.6,0.8760330578512396,0.847457627118644,0.8928571428571429,0.8695652173913044,0.8771978021978022
40,0.7,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
40,0.8,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
40,0.9,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099
40,1,0.8512396694214877,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.850412087912088
40,1.25,0.8429752066115702,0.8245614035087719,0.8392857142857143,0.8318584070796461,0.8427197802197802
40,1.5,0.8925619834710744,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.8901098901098902
40,1.75,0.8347107438016529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8313186813186813
40,2,0.19008264462809918,0.20833333333333334,0.26785714285714285,0.23437500000000003,0.19546703296703297
50,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
50,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
50,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
50,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
50,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
50,0.01,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
50,0.02,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
50,0.03,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
50,0.04,0.8760330578512396,0.8867924528301887,0.8392857142857143,0.8623853211009174,0.873489010989011
50,0.05,0.8677685950413223,0.8703703703703703,0.8392857142857143,0.8545454545454546,0.8657967032967033
50,0.075,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
50,0.1,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
50,0.2,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
50,0.3,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
50,0.4,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
50,0.5,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
50,0.6,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
50,0.7,0.9008264462809917,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9002747252747252
50,0.8,0.9008264462809917,0.8793103448275862,0.9107142857142857,0.8947368421052632,0.9015109890109889
50,0.9,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308
50,1,0.8925619834710744,0.8524590163934426,0.9285714285714286,0.888888888888889,0.8950549450549451
50,1.25,0.8429752066115702,0.8363636363636363,0.8214285714285714,0.8288288288288289,0.8414835164835165
50,1.5,0.8512396694214877,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8491758241758242
50,1.75,0.8181818181818182,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8171703296703297
50,2,0.19008264462809918,0.20833333333333334,0.26785714285714285,0.23437500000000003,0.19546703296703297
75,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
75,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
75,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
75,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
75,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
75,0.01,0.8181818181818182,0.8269230769230769,0.7678571428571429,0.7962962962962962,0.8146978021978023
75,0.02,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
75,0.03,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
75,0.04,0.859504132231405,0.8545454545454545,0.8392857142857143,0.8468468468468467,0.8581043956043957
75,0.05,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
75,0.075,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
75,0.1,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
75,0.2,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
75,0.3,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
75,0.4,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
75,0.5,0.8842975206611571,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.8848901098901099
75,0.6,0.8760330578512396,0.8596491228070176,0.875,0.8672566371681416,0.8759615384615385
75,0.7,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
75,0.8,0.9008264462809917,0.8793103448275862,0.9107142857142857,0.8947368421052632,0.9015109890109889
75,0.9,0.8760330578512396,0.847457627118644,0.8928571428571429,0.8695652173913044,0.8771978021978022
75,1,0.8760330578512396,0.8360655737704918,0.9107142857142857,0.8717948717948717,0.8784340659340658
75,1.25,0.8429752066115702,0.8245614035087719,0.8392857142857143,0.8318584070796461,0.8427197802197802
75,1.5,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
75,1.75,0.8429752066115702,0.8627450980392157,0.7857142857142857,0.8224299065420562,0.8390109890109888
75,2,0.8016528925619835,0.82,0.7321428571428571,0.7735849056603773,0.7968406593406594
100,0.001,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
100,0.002,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
100,0.003,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
100,0.004,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
100,0.005,0.8016528925619835,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7956043956043957
100,0.01,0.8264462809917356,0.8181818181818182,0.8035714285714286,0.8108108108108109,0.8248626373626373
100,0.02,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
100,0.03,0.859504132231405,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.8568681318681317
100,0.04,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
100,0.05,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,0.075,0.8925619834710744,0.8909090909090909,0.875,0.8828828828828829,0.8913461538461538
100,0.1,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
100,0.2,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,0.3,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308
100,0.4,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
100,0.5,0.8925619834710744,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.8925824175824175
100,0.6,0.8760330578512396,0.8727272727272727,0.8571428571428571,0.8648648648648648,0.8747252747252747
100,0.7,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,0.8,0.9008264462809917,0.8793103448275862,0.9107142857142857,0.8947368421052632,0.9015109890109889
100,0.9,0.8677685950413223,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8670329670329671
100,1,0.8677685950413223,0.8448275862068966,0.875,0.8596491228070176,0.8682692307692308
100,1.25,0.8842975206611571,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8824175824175824
100,1.5,0.8842975206611571,0.875,0.875,0.875,0.8836538461538461
100,1.75,0.8429752066115702,0.8490566037735849,0.8035714285714286,0.8256880733944955,0.8402472527472528
100,2,0.19834710743801653,0.2191780821917808,0.2857142857142857,0.24806201550387597,0.2043956043956044
